name	creation_timestamp	last_push_timestamp	time_between_creation_and_last_push	time_since_creation	time_since_last_push	stargazers_count	watch_count	subscriber_count	open_issues	fork	forks_count	network_count	contributors	contributions	cont_per_0	cont_per_1	cont_per_2	cont_per_3	cont_per_4	cont_per_5	cont_per_6	cont_per_7	cont_per_8	cont_per_9
stuwilkins/conda-prescriptions	1419423405	1502621634	83198229	269340055	186141826	0	0	0	1	1	0	10	6	319	0.35	0.33	0.14	0.12	0.06	0.0	0	0	0	0
stuwilkins/csxtools	1449683830	1591293328	141609498	239079630	97470132	2	0	0	0	1	1	12	6	396	0.92	0.04	0.03	0.0	0.0	0.0	0	0	0	0
stuwilkins/filestore	1425493565	1463504864	38011299	263269895	225258596	0	0	0	0	1	0	9	7	344	0.65	0.17	0.16	0.01	0.0	0.0	0.0	0	0	0
stuwilkins/nsls-ii-tools	1503148390	1507557874	4409484	185615070	181205586	0	0	0	0	1	0	19	2	13	0.92	0.08	0	0	0	0	0	0	0	0
stuwilkins/QLaue	1388586237	1388586474	237	300177223	300176986	1	0	0	1	0	0	0	1	2	1.0	0	0	0	0	0	0	0	0	0
Stuxnet-Kernel/kernel_g3	1421524620	1423481769	1957149	267238840	265281691	2	0	0	0	0	0	0	100	92405	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
Stuxnet-Kernel/kernel_mako	1416442779	1420535449	4092670	272320681	268228011	4	0	0	0	0	1	1	100	92050	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
Stuxnet-Kernel/kernel_shamu	1419195911	1421532435	2336524	269567549	267231025	0	0	0	0	0	0	0	100	112182	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
Stuxnet-Kernel/stuxnet_cancro	1431123333	1432449065	1325732	257640127	256314395	1	0	0	0	0	1	1	100	92374	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
stweil/OCSInventory-ocsreports	1442389456	1629190374	186800918	246374004	59573086	1	0	0	0	1	0	145	51	1968	0.4	0.3	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.01
styson/trunk8	1439389870	1439396407	6537	249373590	249367053	0	0	0	0	1	0	100	13	67	0.69	0.09	0.04	0.03	0.03	0.01	0.01	0.01	0.01	0.01
suannchong/LLNL_slides	1632336195	1632336449	254	56427265	56427011	0	0	0	0	0	0	0	1	3	1.0	0	0	0	0	0	0	0	0	0
suaye07/edm_to_pydm_converter	1664318149	1664330414	12265	24445311	24433046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sub-b/android_kernel_samsung_matissewifi-old	1428425898	1429909139	1483241	260337562	258854321	0	0	0	0	0	0	0	100	92365	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
sub-b/android_kernel_samsung_s3ve3g-old	1428475984	1429861716	1385732	260287476	258901744	0	0	0	0	0	0	0	100	92365	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
sub77/aosparadox_kernel_samsung_msm8226	1438912476	1438913297	821	249850984	249850163	0	0	0	0	0	2	2	100	92366	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
sub77/kernel_msm	1441266554	1442693227	1426673	247496906	246070233	0	0	0	0	1	0	5	100	92378	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
sub77/kernel_samsung_matisse	1420886828	1421013443	126615	267876632	267750017	0	0	0	0	0	0	0	100	92365	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
sub77-bkp/android_kernel_samsung_matissewifi	1433382884	1436998626	3615742	255380576	251764834	0	0	0	0	0	1	1	100	92366	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
sub77-bkp/slim_kernel_samsung_matisse	1435067856	1437838164	2770308	253695604	250925296	0	0	0	0	0	0	0	100	92366	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
SubhrajyotiSen/HelioxKernelHarpia	1487514628	1517851868	30337240	201248832	170911592	1	0	0	0	0	1	1	100	112824	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
SubhrajyotiSen/HelioxKernelOnyx	1478711106	1489748112	11037006	210052354	199015348	1	0	0	0	0	0	0	100	92426	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
subingangadharan/rpmsg	1304442790	1304258230	-184560	384320670	384505230	3	0	0	0	0	2	2	100	77004	0.08	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
Sublime-Development/kernel_flounder	1448891249	1566166455	117275206	239872211	122597005	5	0	0	0	0	0	0	100	113535	0.1	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
suchithrabalakrishnan/PNNL	1521325978	1521469749	143771	167437482	167293711	0	0	0	0	0	0	0	1	10	1.0	0	0	0	0	0	0	0	0	0
sud-vastav/android_kernel_xiaomi_armani	1456423651	1456475260	51609	232339809	232288200	0	0	0	0	0	0	0	100	92388	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
sud-vastav/android_kernel_xiaomi_armani_old	1440762926	1443460207	2697281	248000534	245303253	0	0	0	0	1	0	44	100	92419	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
SudaMod-devices/android_kernel_google_msm	1435226543	1452150059	16923516	253536917	236613401	0	0	0	0	1	0	2	100	92083	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
SudaMod-devices/android_kernel_oneplus_msm8974	1427362690	1459594560	32231870	261400770	229168900	0	0	0	0	1	0	293	100	93491	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
SudaMod-devices/boeffla-kernel-cm-bacon	1442712659	1442249451	-463208	246050801	246514009	0	0	0	0	1	0	27	100	93095	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
sudeepdutt/mic	1380481799	1454329516	73847717	308281661	234433944	2	0	0	0	1	3	48605	100	154102	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
sudipm-mukherjee/parport	1430987738	1517216102	86228364	257775722	171547358	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
sudipm-mukherjee/stable	1446889681	1453987871	7098190	241873779	234775589	0	0	0	0	0	0	0	100	157735	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
SudiptaBiswas/Crow	1414814787	1637711330	222896543	273948673	51052130	1	0	0	2	1	8	409	4	70	0.5	0.41	0.04	0.04	0	0	0	0	0	0
SudiptaBiswas/moose	1415124833	1687558098	272433265	273638627	1205362	0	0	0	0	1	0	918	100	29925	0.21	0.12	0.07	0.07	0.07	0.06	0.05	0.03	0.03	0.03
sudomakemeasandwich/android_kernel_sony_msm8974	1470782798	1471142923	360125	217980662	217620537	0	0	0	0	1	1	123	100	92502	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
sudorm12/lanl	1553174370	1555165079	1990709	135589090	133598381	1	0	0	0	0	0	0	1	14	1.0	0	0	0	0	0	0	0	0	0
sudosurootdev/caf_kernels	1412225295	1423380936	11155641	276538165	265382524	0	0	0	0	0	0	0	100	92367	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
sudosurootdev/kernel_lge_g3-1	1437457647	1437457860	213	251305813	251305600	0	0	0	0	1	0	1	100	92461	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
sudosurootdev/kernel_lge_g3-wip	1436894709	1436895160	451	251868751	251868300	0	0	0	0	0	0	0	100	92463	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
sudosurootdev/kernel_lge_msm8974	1407376114	1464714198	57338084	281387346	224049262	0	0	0	0	0	0	0	100	92423	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
sudosurootdev/linux	1638114648	1638113847	-801	50648812	50649613	0	0	0	0	1	0	48625	0	0	0	0	0	0	0	0	0	0	0	0
suesai/linux	1443337429	1443316074	-21355	245426031	245447386	0	0	0	0	1	0	48605	100	154076	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
sufuf3/cdnjs	1478515516	1687898881	209383365	210247944	864579	5	0	0	1	1	0	4563	100	63103	0.59	0.3	0.02	0.02	0.01	0.01	0.01	0.01	0.0	0.0
sugeerth/brainmodulyzer	1461970098	1535324347	73354249	226793362	153439113	11	0	0	1	0	0	0	1	254	1.0	0	0	0	0	0	0	0	0	0
sugeerth/ecog-clusterflow	1462498667	1497899089	35400422	226264793	190864371	8	0	0	1	0	0	0	1	124	1.0	0	0	0	0	0	0	0	0	0
suguleasa/SpecVis	1427602811	1427603679	868	261160649	261159781	0	0	0	0	0	0	0	1	6	1.0	0	0	0	0	0	0	0	0	0
sukhbinder/mfem	1435785503	1435785998	495	252977957	252977462	0	0	0	1	0	1	1	1	9	1.0	0	0	0	0	0	0	0	0	0
sul-dlss/openwayback	1403556825	1609951969	206395144	285206635	78811491	1	0	0	0	1	1	271	20	845	0.65	0.11	0.08	0.04	0.03	0.01	0.01	0.01	0.01	0.01
sullivanmatt/cdnjs	1424107426	1424109045	1619	264656034	264654415	0	0	0	0	1	0	4563	100	7396	0.4	0.18	0.13	0.06	0.04	0.01	0.01	0.01	0.01	0.01
sultanqasim/android_kernel_alcatel_alto45	1443588869	1443593192	4323	245174591	245170268	1	0	0	0	0	4	4	100	111774	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
sultanqasim/android_kernel_htc_msm8996	1462701782	1481688970	18987188	226061678	207074490	2	0	0	1	0	8	8	100	138317	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
sultanqasim/android_kernel_motorola_otus	1429197230	1462502327	33305097	259566230	226261133	4	0	0	0	0	10	10	100	94211	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
sultanxda/android_kernel_asus_grouper	1426055647	1428871666	2816019	262707813	259891794	0	0	0	0	0	47	47	100	83214	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
sultanxda/android_kernel_lge_v400	1427343679	1465975368	38631689	261419781	222788092	2	0	0	0	0	1	1	100	92379	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
sumedhasingla/VTK	1441055867	1458756569	17700702	247707593	230006891	0	0	0	0	1	0	1098	100	33038	0.11	0.1	0.09	0.07	0.06	0.06	0.04	0.04	0.03	0.03
Sumith1896/sympy	1421765123	1463664413	41899290	266998337	225099047	0	0	0	0	1	0	3987	100	17422	0.21	0.13	0.08	0.08	0.06	0.04	0.03	0.02	0.02	0.02
SUNCAT-Center/catmap	1379002186	1652983179	273980993	309761274	35780281	76	0	0	43	0	89	89	10	510	0.37	0.26	0.15	0.08	0.04	0.03	0.03	0.03	0.02	0.0
suncycheng/linux	1410705208	1483850694	73145486	278058252	204912766	0	0	0	0	1	0	48605	100	181730	0.1	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02	0.02
sundials-codes/amrex	1613678323	1676661493	62983170	75085137	12101967	0	0	0	0	1	0	297	100	19120	0.41	0.14	0.07	0.05	0.04	0.04	0.04	0.03	0.03	0.03
sundials-codes/analysis-utilities	1686320062	1686767577	447515	2443398	1995883	1	0	0	0	0	0	0	2	3	0.67	0.33	0	0	0	0	0	0	0	0
sundials-codes/answers	1653085632	1688662910	35577278	35677828	100550	0	0	0	3	0	0	0	2	40	0.88	0.12	0	0	0	0	0	0	0	0
sundials-codes/ARKODE-stepper-template	1634855463	1634873092	17629	53907997	53890368	0	0	0	0	0	0	0	1	4	1.0	0	0	0	0	0	0	0	0	0
sundials-codes/GPTune	1666898079	1669665385	2767306	21865381	19098075	0	0	0	0	1	0	12	7	827	0.57	0.4	0.01	0.01	0.0	0.0	0.0	0	0	0
sundials-codes/Nyx	1640720566	1670272189	29551623	48042894	18491271	0	0	0	0	1	0	36	21	2333	0.46	0.26	0.06	0.05	0.03	0.03	0.03	0.03	0.01	0.01
sundials-codes/Pele-Testing	1671647150	1685462216	13815066	17116310	3301244	0	0	0	0	0	1	1	2	19	0.63	0.37	0	0	0	0	0	0	0	0
sundials-codes/PeleC	1636993478	1676951452	39957974	51769982	11812008	0	0	0	0	1	0	55	18	907	0.49	0.2	0.11	0.07	0.03	0.03	0.02	0.01	0.01	0.01
sundials-codes/PeleLM	1640742789	1643697145	2954356	48020671	45066315	0	0	0	0	1	0	38	20	1783	0.34	0.3	0.24	0.03	0.03	0.03	0.01	0.01	0.01	0.01
sundials-codes/PeleLMeX	1640742812	1675706960	34964148	48020648	13056500	0	0	0	0	1	0	16	8	491	0.94	0.03	0.01	0.01	0.0	0.0	0.0	0.0	0	0
sundials-codes/PelePhysics	1594072707	1685471663	91398956	94690753	3291797	0	0	0	0	1	0	30	24	680	0.26	0.19	0.15	0.11	0.1	0.04	0.03	0.02	0.01	0.01
sundials-codes/radiuss-spack-configs	1618417213	1687295819	68878606	70346247	1467641	0	0	0	0	1	0	7	15	293	0.49	0.19	0.08	0.06	0.04	0.04	0.03	0.02	0.01	0.01
sundials-codes/scikit-optimize	1666895518	1666895654	136	21867942	21867806	0	0	0	0	1	1	506	65	1502	0.29	0.22	0.17	0.1	0.06	0.01	0.01	0.01	0.01	0.01
sundials-codes/spack	1685637549	1685637385	-164	3125911	3126075	0	0	0	0	1	0	1931	100	23711	0.12	0.11	0.06	0.04	0.03	0.03	0.03	0.03	0.03	0.02
sundials-codes/sundials-archive	1650584471	1650584962	491	38178989	38178498	0	0	0	0	0	0	0	2	26	0.62	0.38	0	0	0	0	0	0	0	0
sundials-codes/sundials-download-tracker	1608079850	1688695354	80615504	80683610	68106	0	0	0	0	0	0	0	1	964	1.0	0	0	0	0	0	0	0	0	0
sundials-codes/sundials-gptune	1653322360	1669665589	16343229	35441100	19097871	0	0	0	0	0	1	1	2	102	0.96	0.04	0	0	0	0	0	0	0	0
sundials-codes/sundials-manyvector-demo	1560354742	1684961721	124606979	128408718	3801739	3	0	0	1	0	1	1	4	492	0.69	0.26	0.04	0.0	0	0	0	0	0	0
sundials-codes/swig	1559772434	1638220755	78448321	128991026	50542705	0	0	0	0	1	0	1174	100	12447	0.66	0.08	0.05	0.03	0.02	0.02	0.01	0.01	0.01	0.01
sundials-codes/tango	1594216604	1677058308	82841704	94546856	11705152	0	0	0	0	1	0	4	1	119	1.0	0	0	0	0	0	0	0	0	0
sungentim/gitignore	1442460397	1442389669	-70728	246303063	246373791	0	0	0	0	1	0	84177	100	995	0.33	0.12	0.1	0.04	0.03	0.02	0.02	0.01	0.01	0.01
sungeunchoi/libfabric	1418164426	1496879619	78715193	270599034	191883841	0	0	0	0	1	0	336	16	1606	0.48	0.18	0.15	0.07	0.03	0.03	0.02	0.02	0.01	0.01
SunilSimha/lbnl-ccd	1634144672	1634146341	1669	54618788	54617119	0	0	0	0	0	0	0	1	4	1.0	0	0	0	0	0	0	0	0	0
Suninus/Xiaomi_Kernel_OpenSource	1438093613	1435654293	-2439320	250669847	253109167	0	0	0	0	1	0	2839	100	92365	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
SunJang/node-soap	1449490125	1450664936	1174811	239273335	238098524	0	0	0	0	1	0	1459	95	524	0.21	0.16	0.14	0.08	0.04	0.03	0.02	0.02	0.02	0.02
SunliyMonkey/linux	1443451148	1443392660	-58488	245312312	245370800	0	0	0	0	1	0	48675	100	154101	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
sunny94/temp	1417441650	1417444123	2473	271321810	271319337	0	0	0	0	0	0	0	100	17076	0.2	0.13	0.08	0.08	0.06	0.04	0.03	0.02	0.02	0.02
sunnyden/ubuntu_kernel	1430542037	1430563324	21287	258221423	258200136	0	0	0	0	0	0	0	100	146815	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
sunnyzwh/readthedocs.org	1442021715	1441927972	-93743	246741745	246835488	0	0	0	0	1	0	3726	100	5583	0.72	0.06	0.04	0.03	0.03	0.01	0.01	0.01	0.01	0.01
sunqm/pyscf	1543227023	1688583255	145356232	145536437	180205	59	0	0	1	1	18	484	100	8757	0.64	0.03	0.03	0.03	0.03	0.03	0.03	0.01	0.01	0.01
sunsettrack4/android_kernel_oneplus_msm8996	1474126393	1479652452	5526059	214637067	209111008	0	0	0	0	0	0	0	100	138344	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
sunxiang0918/docker	1441122547	1441122120	-427	247640913	247641340	0	0	0	0	1	0	18757	100	11534	0.13	0.11	0.08	0.07	0.06	0.06	0.04	0.04	0.04	0.04
sunyuan3/docker	1421121041	1462612612	41491571	267642419	226150848	0	0	0	0	1	0	18757	100	16222	0.09	0.08	0.08	0.07	0.06	0.05	0.04	0.04	0.04	0.04
sunzhongwei/pelican	1421201262	1444655343	23454081	267562198	244108117	1	0	0	0	1	1	1819	100	2162	0.32	0.17	0.06	0.03	0.03	0.03	0.02	0.02	0.02	0.02
supasate/docker	1452243280	1454726917	2483637	236520180	234036543	0	0	0	0	1	0	18757	100	14611	0.1	0.09	0.08	0.07	0.05	0.05	0.05	0.04	0.04	0.03
supercairos/android_kernel_doro_msm8916	1441805716	1444210862	2405146	246957744	244552598	0	0	0	0	1	0	178	100	112121	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
supercairos/android_kernel_doro_msm8916_2	1444770947	1470755148	25984201	243992513	218008312	1	0	0	0	0	0	0	100	112105	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
supercontainers/atse	1598374217	1598645396	271179	90389243	90118064	0	0	0	0	0	0	0	1	4	1.0	0	0	0	0	0	0	0	0	0
supercontainers/canopie-hpc	1657490063	1685731500	28241437	31273397	3031960	2	0	0	0	0	5	5	7	84	0.39	0.24	0.15	0.11	0.07	0.02	0.01	0	0	0
supercontainers/container-perf	1596485311	1596487884	2573	92278149	92275576	0	0	0	0	0	0	0	1	5	1.0	0	0	0	0	0	0	0	0	0
supercontainers/containers-wg	1622131746	1645646859	23515113	66631714	43116601	3	0	0	1	0	3	3	5	26	0.54	0.23	0.12	0.08	0.04	0	0	0	0	0
supercontainers/ecp-tutorial	1617314219	1651865886	34551667	71449241	36897574	1	0	0	0	0	0	0	2	31	0.77	0.23	0	0	0	0	0	0	0	0
supercontainers/ecp2020-tutorial	1579195918	1580942097	1746179	109567542	107821363	1	0	0	0	0	0	0	2	11	0.64	0.36	0	0	0	0	0	0	0	0
supercontainers/isc-tutorial	1553520860	1684672535	131151675	135242600	4090925	6	0	0	0	0	5	5	6	128	0.34	0.28	0.15	0.14	0.07	0.02	0	0	0	0
supercontainers/oci_openletter	1574372708	1574699257	326549	114390752	114064203	0	0	0	0	0	0	0	2	4	0.75	0.25	0	0	0	0	0	0	0	0
supercontainers/optimized-base	1572979221	1580943697	7964476	115784239	107819763	1	0	0	0	0	0	0	2	10	0.6	0.4	0	0	0	0	0	0	0	0
supercontainers/sc-tutorials	1634169972	1668102317	33932345	54593488	20661143	1	0	0	0	0	5	5	3	76	0.62	0.26	0.12	0	0	0	0	0	0	0
supercontainers/sc19-tutorial	1562600839	1574033412	11432573	126162621	114730048	6	0	0	1	0	2	2	4	90	0.39	0.3	0.26	0.06	0	0	0	0	0	0
supercontainers/sc20-tutorial	1597275521	1619508360	22232839	91487939	69255100	4	0	0	0	0	3	3	4	74	0.74	0.16	0.05	0.04	0	0	0	0	0	0
supercontainers/supercontainers.org	1607016441	1654378033	47361592	81747019	34385427	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
supercontainers/wowoha20-tutorial	1582574500	1582574543	43	106188960	106188917	0	0	0	0	0	0	0	1	2	1.0	0	0	0	0	0	0	0	0	0
SuperHanss/android_kernel_lge_g3	1440879663	1457526823	16647160	247883797	231236637	0	0	0	0	1	0	114	100	92440	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
SuperHanss/android_kernel_sony_apq8064	1416926077	1460474741	43548664	271837383	228288719	0	0	0	0	1	7	87	100	92402	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
superjudge/libzmq	1440659649	1440448532	-211117	248103811	248314928	1	0	0	0	1	0	2271	100	3382	0.29	0.2	0.08	0.08	0.05	0.05	0.02	0.02	0.01	0.01
Supermaster34/3.0-Kernel-Galaxy-Player-US	1350158630	1349825048	-333582	338604830	338938412	0	0	0	0	0	0	0	100	80757	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
SuperPichu/shield-tablet-kernel	1418159142	1424818014	6658872	270604318	263945446	7	0	0	0	0	3	3	100	112821	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
surajpkn/flux-sched	1441397024	1448385125	6988101	247366436	240378335	0	0	0	0	1	0	34	6	1726	0.64	0.19	0.08	0.06	0.02	0.0	0	0	0	0
surajssd/linux	1438333337	1642065264	203731927	250430123	46698196	0	0	0	0	1	0	48625	0	0	0	0	0	0	0	0	0	0	0	0
surban/slurm	1395143892	1396358484	1214592	293619568	292404976	0	0	0	0	0	0	0	58	11306	0.51	0.29	0.08	0.06	0.02	0.01	0.0	0.0	0.0	0.0
surdupetru/android_kernel_huawei_g620s	1435080952	1441459029	6378077	253682508	247304431	0	0	0	0	1	1	6	100	111775	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
surdupetru/android_kernel_huawei_msm8916	1442686367	1454238755	11552388	246077093	234524705	1	0	0	0	1	7	29	100	111787	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
surdupetru/android_kernel_huawei_msm8916-caf	1451594758	1455484981	3890223	237168702	233278479	1	0	0	0	0	7	7	100	112112	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
surgeforward/highland	1441117697	1440706456	-411241	247645763	248057004	0	0	0	0	1	0	164	36	233	0.28	0.13	0.11	0.11	0.05	0.05	0.04	0.03	0.02	0.02
surhudm/scipy	1471412380	1472688190	1275810	217351080	216075270	0	0	0	0	1	0	4772	100	12604	0.18	0.14	0.08	0.07	0.06	0.04	0.04	0.03	0.02	0.02
suriyanto/gitignore	1440892591	1440887725	-4866	247870869	247875735	0	0	0	0	1	0	84177	100	992	0.33	0.12	0.1	0.04	0.03	0.02	0.02	0.01	0.01	0.01
surkovalex/linux	1430306815	1478446685	48139870	258456645	210316775	0	0	0	1	0	5	5	100	112396	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
susan51531/docker	1443365599	1443364770	-829	245397861	245398690	0	0	0	0	1	0	18757	100	11920	0.12	0.11	0.08	0.07	0.06	0.06	0.04	0.04	0.04	0.04
SUSE-Cloud/nova	1370014506	1482231180	112216674	318748954	206532280	0	0	0	0	0	3	3	100	9899	0.17	0.05	0.05	0.04	0.04	0.04	0.03	0.03	0.03	0.03
suse110/linux-1	1442069485	1441910040	-159445	246693975	246853420	0	0	0	0	1	0	565	100	147649	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
sutanay/graph-search	1437243751	1437243754	3	251519709	251519706	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
suy/cdnjs	1401701979	1403161012	1459033	287061481	285602448	0	0	0	0	1	0	4563	100	4125	0.29	0.24	0.11	0.06	0.03	0.01	0.01	0.01	0.01	0.01
suzanned/greenracingcup-dev	1428011701	1428011754	53	260751759	260751706	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
suzuke/pdk7105-stm-kernel	1392559913	1392563078	3165	296203547	296200382	2	0	0	0	0	2	2	100	93605	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
svalinn/dagmc	1346397014	1686924484	340527470	342366446	1838976	78	0	0	144	0	58	58	29	3212	0.27	0.24	0.13	0.13	0.12	0.03	0.03	0.01	0.01	0.0
svalinn/r2s-act	1347302612	1497373958	150071346	341460848	191389502	4	0	0	33	0	7	7	4	286	0.91	0.08	0.01	0.0	0	0	0	0	0	0
svallaghe/libmesh	1420538870	1507734925	87196055	268224590	181028535	0	0	0	0	1	0	271	45	11225	0.47	0.36	0.07	0.02	0.02	0.02	0.01	0.01	0.01	0.0
svanhart/puppetlabs-apache	1476812656	1486567738	9755082	211950804	202195722	0	0	0	1	1	0	1085	100	1939	0.25	0.13	0.11	0.06	0.04	0.04	0.04	0.02	0.02	0.01
svanoort/jenkins	1438954673	1539368690	100414017	249808787	149394770	0	0	0	0	1	0	8170	100	10938	0.45	0.19	0.05	0.03	0.03	0.03	0.02	0.02	0.02	0.01
SVArago/gitlabhq	1399053737	1474311097	75257360	289709723	214452363	0	0	0	0	1	0	5742	100	26138	0.41	0.04	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03
svenanders/cdnjs	1427095061	1427108288	13227	261668399	261655172	0	0	0	0	1	1	4563	100	8265	0.43	0.16	0.12	0.05	0.04	0.04	0.01	0.01	0.01	0.01
SvenDowideit/docker	1381193796	1581905845	200712049	307569664	106857615	2	0	0	0	1	1	18757	100	26309	0.14	0.07	0.06	0.05	0.05	0.05	0.04	0.04	0.03	0.03
svenkatr/linux	1312370575	1528993748	216623173	376392885	159769712	74	0	0	2	0	632	632	0	0	0	0	0	0	0	0	0	0	0	0
svimes/android_kernel_motorola_msm8960-common	1442545400	1442546255	855	246218060	246217205	0	0	0	0	0	1	1	100	81412	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
svirusxxx/cjdns	1442829892	1443032731	202839	245933568	245730729	0	0	0	0	1	0	599	100	1509	0.39	0.11	0.04	0.04	0.04	0.03	0.02	0.02	0.02	0.02
SVMP/android-kernel	1383951945	1412092176	28140231	304811515	276671284	0	0	0	0	0	6	6	100	111383	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
SVMP/kernel	1374520976	1380832528	6311552	314242484	307930932	0	0	0	0	0	5	5	100	92638	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
svn2github/beef	1488461489	1488461493	4	200301971	200301967	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
svohara/pyvision	1407250230	1438200201	30949971	281513230	250563259	0	0	0	0	1	0	31	3	101	0.64	0.25	0.11	0	0	0	0	0	0	0
svozza/highland	1418569882	1470674709	52104827	270193578	218088751	0	0	0	0	1	0	164	41	410	0.43	0.09	0.08	0.08	0.07	0.05	0.03	0.02	0.01	0.01
svvitale/cdnjs	1413311929	1413850188	538259	275451531	274913272	0	0	0	0	1	0	4563	100	5694	0.24	0.23	0.17	0.08	0.05	0.01	0.01	0.01	0.01	0.01
swapnilxd/android_kernel_xiaomi_msm8956	1459646186	1465681683	6035497	229117274	223081777	0	0	0	0	0	0	0	100	112396	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
swasd/baleno	1461334169	1461673158	338989	227429291	227090302	0	0	0	0	0	1	1	100	14236	0.1	0.09	0.08	0.07	0.05	0.05	0.05	0.04	0.03	0.03
swcarpentry/2012-10-lbl	1348366230	1350857046	2490816	340397230	337906414	0	0	0	0	0	18	18	6	192	0.35	0.3	0.21	0.09	0.04	0.02	0	0	0	0
Sweazer/freegeoip	1437401209	1434127438	-3273771	251362251	254636022	0	0	0	0	1	0	810	8	260	0.95	0.02	0.01	0.0	0.0	0.0	0.0	0.0	0	0
